gender,educational_attainment,occupation,industry,race,employment_status,state,age,annual_income_usd,weekly_work_hours,age_group,gender_mapped,matching_key,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
Female,Regular high school diploma,CMS-Clergy,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,Not in Labor Force,Minnesota/MN,21,3600,20,18-24,Female,18-24|Female,6.75,6.25,5.25,8.0,5.75
Female,Regular high school diploma,SAL-Retail Salespersons,RET-Pharmacies And Drug Retailers,Black or African American alone,Not in Labor Force,North Carolina/NC,22,0,0,18-24,Female,18-24|Female,8.0,7.0,7.5,8.5,2.75
Female,Associate's degree,MGR-Medical And Health Services Managers,"FIN-Securities, Commodities, Funds, Trusts, And Other Financial Investments",Filipino alone,Not in Labor Force,Pennsylvania/PA,20,8000,0,18-24,Female,18-24|Female,6.75,4.5,3.0000000000000004,6.5,8.5
Female,Grade 10,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"PRF-Services To Buildings And Dwellings, Except Landscaping Services",Some Other Race alone,Unemployed,California/CA,19,0,0,18-24,Female,18-24|Female,7.5,10.0,8.25,8.75,6.0
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),RET-Specialty Food Retailers,Chinese alone,"Civilian employed, at work",Oregon/OR,19,1100,14,18-24,Female,18-24|Female,8.75,2.5,4.5,6.75,8.25
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MED-Offices Of Physicians,White alone,"Civilian employed, at work",California/CA,24,70000,40,18-24,Female,18-24|Female,9.25,5.5,4.75,8.0,5.75
Female,"1 or more years of college credit, no degree",SAL-Cashiers,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",Black or African American alone,"Civilian employed, at work",Georgia/GA,19,6800,30,18-24,Female,18-24|Female,8.5,8.0,3.75,7.749999999999999,9.0
Female,"1 or more years of college credit, no degree",SAL-Real Estate Brokers And Sales Agents,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Ohio/OH,20,0,0,18-24,Female,18-24|Female,6.5,2.25,5.0,3.5,7.749999999999999
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),RET-Not Specified Retail Trade,White alone,"Civilian employed, at work",California/CA,23,8000,20,18-24,Female,18-24|Female,8.25,4.25,6.0,7.25,3.2499999999999996
Female,Bachelor's degree,MED-Dental Hygienists,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Florida/FL,20,0,0,18-24,Female,18-24|Female,8.75,7.749999999999999,4.5,7.5,4.75
Female,"Some college, but less than 1 year",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),PRF-Legal Services,White alone,"Civilian employed, at work",Massachusetts/MA,19,33300,40,18-24,Female,18-24|Female,7.5,7.749999999999999,2.75,6.75,6.25
Female,Regular high school diploma,OFF-Receptionists And Information Clerks,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",Some Other Race alone,"Civilian employed, with a job but not at work",Virginia/VA,21,30000,20,18-24,Female,18-24|Female,6.75,9.0,2.0,6.0,3.75
Female,"1 or more years of college credit, no degree",EDU-Elementary And Middle School Teachers,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Georgia/GA,18,0,0,18-24,Female,18-24|Female,10.0,6.75,5.0,8.5,6.75
Female,Bachelor's degree,CON-Carpenters,EDU-Elementary And Secondary Schools,Some Other Race alone,"Civilian employed, at work",Washington/WA,24,25000,50,18-24,Female,18-24|Female,6.0,9.5,6.0,9.5,6.0
Female,GED or alternative credential,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,New York/NY,22,0,0,18-24,Female,18-24|Female,6.75,5.75,2.5,5.5,0.9999999999999998
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Tennessee/TN,23,0,0,18-24,Female,18-24|Female,7.749999999999999,3.5,1.25,7.5,7.0
Female,Master's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),RET-Supermarkets And Other Grocery (Except Convenience) Retailers,White alone,"Civilian employed, at work",California/CA,18,10000,24,18-24,Female,18-24|Female,7.25,5.75,6.0,9.75,3.5
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"PRF-Accounting, Tax Preparation, Bookkeeping, And Payroll Services",White alone,"Civilian employed, at work",California/CA,23,70600,40,18-24,Female,18-24|Female,6.75,6.75,5.25,4.25,4.75
Female,Associate's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MFG-Printing And Related Support Activities,White alone,"Civilian employed, at work",California/CA,23,30000,80,18-24,Female,18-24|Female,5.25,5.0,6.5,8.5,6.0
Female,6,CLN-Landscaping And Groundskeeping Workers,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),Korean alone,Not in Labor Force,California/CA,22,0,0,18-24,Female,18-24|Female,6.5,7.5,5.5,9.0,6.0
Female,8,"PRS-Personal Care and Service Workers, All Other",RET-Furniture And Home Furnishings Retailers,White alone,"Civilian employed, at work",Wisconsin/WI,21,45000,40,18-24,Female,18-24|Female,9.75,9.5,6.5,10.0,0.9999999999999998
Female,Doctorate degree,LGL-Paralegals And Legal Assistants,"RET-Sporting Goods, And Hobby, Toy, And Game Retailers",White alone,Not in Labor Force,Indiana/IN,20,1500,20,18-24,Female,18-24|Female,9.0,3.2499999999999996,3.0000000000000004,8.5,8.25
Female,4,"OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive",ADM-Executive Offices And Legislative Bodies,White alone,"Civilian employed, at work",Georgia/GA,23,48000,40,18-24,Female,18-24|Female,7.25,7.0,6.25,7.5,3.5
Female,"1 or more years of college credit, no degree",RPR-Automotive Body And Related Repairers,SRV-Beauty Salons,White alone,"Civilian employed, at work",Hawaii/HI,19,3000,25,18-24,Female,18-24|Female,7.749999999999999,6.25,4.25,8.75,8.0
Female,Grade 11,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Oklahoma/OK,18,0,0,18-24,Female,18-24|Female,9.5,3.0000000000000004,4.5,9.25,5.25
Female,Associate's degree,OFF-Couriers And Messengers,"RET-Warehouse Clubs, Supercenters, And Other General Merchandise Retailers",Asian Indian alone,"Civilian employed, at work",Ohio/OH,18,10000,20,18-24,Female,18-24|Female,8.5,5.5,1.5000000000000002,9.5,7.749999999999999
Female,Bachelor's degree,MED-Medical Records Specialists,TRN-Warehousing And Storage,White alone,"Civilian employed, at work",Georgia/GA,22,35000,40,18-24,Female,18-24|Female,7.0,5.75,5.25,6.75,7.25
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),SCA-Child Care Services,Black or African American alone,"Civilian employed, at work",Alabama/AL,24,10000,32,18-24,Female,18-24|Female,8.5,8.75,8.25,9.75,3.5
Female,Regular high school diploma,EDU-Other Teachers and Instructors,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Pennsylvania/PA,20,0,0,18-24,Female,18-24|Female,6.5,7.5,9.25,9.5,5.5
Female,1,"LGL-Lawyers, And Judges, Magistrates, And Other Judicial Workers",RET-Pharmacies And Drug Retailers,Black or African American alone,"Civilian employed, at work",Michigan/MI,22,20000,28,18-24,Female,18-24|Female,6.0,5.5,1.75,8.75,3.0000000000000004
Female,Associate's degree,MGR-General And Operations Managers,"ENT-Museums, Historical Sites, And Similar Institutions",White alone,Not in Labor Force,Mississippi/MS,23,10000,20,18-24,Female,18-24|Female,6.5,7.5,5.25,6.0,7.25
Female,6,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ADM-Justice, Public Order, And Safety Activities",White; Some Other Race,"Civilian employed, at work",North Carolina/NC,18,7000,72,18-24,Female,18-24|Female,7.0,5.75,8.5,7.749999999999999,3.2499999999999996
Female,Associate's degree,CLN-Maids And Housekeeping Cleaners,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",White alone,"Civilian employed, at work",South Carolina/SC,20,8000,15,18-24,Female,18-24|Female,5.25,7.749999999999999,6.75,6.75,6.75
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),EDU-Elementary And Secondary Schools,White alone,"Civilian employed, at work",California/CA,20,1400,7,18-24,Female,18-24|Female,6.0,6.25,4.25,7.5,4.75
Female,"1 or more years of college credit, no degree",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MED-Offices Of Dentists,Black or African American alone,"Civilian employed, at work",New York/NY,21,36000,40,18-24,Female,18-24|Female,7.25,7.25,4.5,4.0,4.5
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"RET-Warehouse Clubs, Supercenters, And Other General Merchandise Retailers",White alone,Not in Labor Force,New Jersey/NJ,21,5000,20,18-24,Female,18-24|Female,7.5,5.0,2.25,6.75,6.0
Female,Associate's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"MED-Residential Care Facilities, Except Skilled Nursing Facilities",White alone,"Civilian employed, at work",Arizona/AZ,23,10000,16,18-24,Female,18-24|Female,7.5,7.25,1.75,5.0,3.5
Female,Regular high school diploma,"OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","ENT-Food Services And Drinking Places, except Alcoholic Beverages",White alone,Not in Labor Force,Illinois/IL,18,830,20,18-24,Female,18-24|Female,8.25,3.75,3.5,4.25,8.0
Female,1,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"PRF-Management, Scientific, And Technical Consulting Services",Other Asian alone,"Civilian employed, at work",Washington/WA,24,45000,42,18-24,Female,18-24|Female,5.25,6.75,6.0,7.0,5.5
Female,Bachelor's degree,EAT-Waiters And Waitresses,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Washington/WA,18,0,0,18-24,Female,18-24|Female,9.75,3.75,7.0,8.5,8.75
Female,Bachelor's degree,EDU-Elementary And Middle School Teachers,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),Chinese alone,Not in Labor Force,California/CA,18,0,0,18-24,Female,18-24|Female,6.5,7.25,4.75,6.5,8.25
Female,Grade 7,"TRN-Laborers And Freight, Stock, And Material Movers, Hand",EDU-Elementary And Secondary Schools,White alone,"Civilian employed, at work",Connecticut/CT,24,50000,50,18-24,Female,18-24|Female,7.749999999999999,6.5,5.0,8.25,5.25
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"FIN-Lessors Of Real Estate, And Offices Of Real Estate Agents And Brokers",Black or African American alone,"Civilian employed, at work",New York/NY,24,42000,45,18-24,Female,18-24|Female,8.0,6.5,0.9999999999999998,4.0,6.5
Female,7,PRS-Childcare Workers,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White alone,"Civilian employed, at work",Colorado/CO,19,1500,12,18-24,Female,18-24|Female,6.75,6.75,6.25,7.5,7.749999999999999
Female,Master's degree,CMM-Database Administrators and Architects,MIL-U.S. Army,White alone,"Armed Forces, At Work",Kansas/KS,21,29000,40,18-24,Female,18-24|Female,5.25,7.5,4.5,9.5,4.75
Female,"1 or more years of college credit, no degree",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MIL-U.S. Marines,White alone,"Armed Forces, At Work",California/CA,23,23000,40,18-24,Female,18-24|Female,7.5,6.75,8.0,8.75,6.5
Female,Bachelor's degree,MGR-Other Managers,SCA-Child Care Services,White alone,"Civilian employed, at work",New York/NY,22,32000,35,18-24,Female,18-24|Female,6.5,7.0,7.749999999999999,9.25,6.0
Female,Associate's degree,EAT-Fast Food And Counter Workers,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",White alone,"Civilian employed, at work",New York/NY,20,34000,40,18-24,Female,18-24|Female,7.5,6.0,3.75,9.0,4.75
Female,"Some college, but less than 1 year","OFF-Bookkeeping, Accounting, And Auditing Clerks",PRF-Veterinary Services,White alone,"Civilian employed, at work",District of Columbia/DC,21,6000,25,18-24,Female,18-24|Female,8.5,7.749999999999999,8.75,9.0,3.0000000000000004
Female,Grade 11,SAL-First-Line Supervisors Of Non-Retail Sales Workers,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White alone,"Civilian employed, at work",New York/NY,20,9100,23,18-24,Female,18-24|Female,4.75,6.75,3.5,8.0,8.5
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),RET-Specialty Food Retailers,White alone,"Civilian employed, at work",Arizona/AZ,18,4500,15,18-24,Female,18-24|Female,9.75,6.25,5.25,8.5,5.75
Female,Bachelor's degree,SAL-Retail Salespersons,ENT-Performing Arts Companies,White; Some Other Race,"Civilian employed, with a job but not at work",Texas/TX,21,1800,40,18-24,Female,18-24|Female,7.749999999999999,8.5,8.0,8.75,6.75
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Other Amusement, Gambling, And Recreation Industries",White alone,Unemployed,Florida/FL,23,0,0,18-24,Female,18-24|Female,7.749999999999999,6.0,4.5,6.75,3.2499999999999996
Female,3,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White; American Indian and Alaska Native,Not in Labor Force,Georgia/GA,18,2500,12,18-24,Female,18-24|Female,7.5,8.0,5.5,9.0,8.25
Female,Regular high school diploma,HLS-Personal Care Aides,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Nevada/NV,20,0,0,18-24,Female,18-24|Female,6.25,6.25,1.5000000000000002,7.0,9.0
Female,Grade 11,PRS-Childcare Workers,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",Chinese alone,"Civilian employed, at work",Arkansas/AR,23,30000,65,18-24,Female,18-24|Female,6.0,4.5,3.0000000000000004,5.25,7.0
Female,Professional degree beyond a bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),ADM-Executive Offices And Legislative Bodies,White alone,"Civilian employed, at work",North Carolina/NC,20,37000,40,18-24,Female,18-24|Female,7.0,4.25,2.25,6.0,7.0
Female,12th grade - no diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),CON-Construction (The Cleaning Of Buildings And Dwellings Is Incidental During Construction And Immediately After Construction),White; Some Other Race,"Civilian employed, at work",Ohio/OH,24,1800,40,18-24,Female,18-24|Female,8.25,8.0,10.0,5.0,4.5
Female,Bachelor's degree,SAL-Cashiers,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",Black or African American alone,"Civilian employed, at work",Texas/TX,18,12000,20,18-24,Female,18-24|Female,7.749999999999999,4.25,8.0,8.25,5.25
Female,9,MED-Registered Nurses,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Washington/WA,23,0,0,18-24,Female,18-24|Female,7.25,5.0,2.5,9.0,8.25
Female,Regular high school diploma,FIN-Tax Preparers,RET-Automobile Dealers,White alone,Not in Labor Force,Illinois/IL,20,6200,17,18-24,Female,18-24|Female,7.25,8.25,1.75,5.75,7.5
